recording_id,filename,start,end,duration,speaker,heuristic_caller,caller_label,note
890001000492722,890001000492722.wav,9.886,10.578,0.692,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,9.903,9.92,0.017,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,9.92,10.51,0.591,SPEAKER_00,SPEAKER_01,,
890001000492722,890001000492722.wav,10.578,10.628,0.051,SPEAKER_00,SPEAKER_01,,
890001000492722,890001000492722.wav,10.628,10.696,0.068,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,11.911,12.434,0.523,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,12.839,12.856,0.017,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,12.856,14.847,1.991,SPEAKER_00,SPEAKER_01,,
890001000492722,890001000492722.wav,16.923,17.581,0.658,SPEAKER_00,SPEAKER_01,,
890001000492722,890001000492722.wav,19.117,22.677,3.561,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,19.184,19.37,0.186,SPEAKER_00,SPEAKER_01,,
890001000492722,890001000492722.wav,23.69,23.707,0.017,SPEAKER_00,SPEAKER_01,,
890001000492722,890001000492722.wav,23.707,25.09,1.384,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,23.825,23.875,0.051,SPEAKER_00,SPEAKER_01,,
890001000492722,890001000492722.wav,23.875,24.297,0.422,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,25.63,29.528,3.898,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,29.984,30.642,0.658,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,30.423,30.845,0.422,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,30.845,30.862,0.017,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,31.132,35.148,4.016,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,36.127,37.73,1.603,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,37.426,37.696,0.27,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,37.73,37.78,0.051,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,37.983,38.27,0.287,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,39.788,39.822,0.034,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,39.822,39.974,0.152,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,39.974,40.548,0.574,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,40.818,41.29,0.473,SPEAKER_02,SPEAKER_01,,
890001000492722,890001000492722.wav,40.835,41.695,0.861,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,42.151,42.927,0.776,SPEAKER_01,SPEAKER_01,,
890001000492722,890001000492722.wav,42.961,42.978,0.017,SPEAKER_01,SPEAKER_01,,
890001000492735,890001000492735.wav,0.402,0.605,0.202,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,0.875,2.849,1.974,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,3.862,5.313,1.451,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,5.954,7.49,1.536,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,7.743,10.578,2.835,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,11.067,11.573,0.506,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,12.4,16.788,4.387,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,17.328,17.783,0.456,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,18.712,20.045,1.333,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,19.302,19.825,0.523,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,20.652,23.723,3.071,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,23.909,25.023,1.114,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,24.28,24.466,0.186,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,25.985,26.508,0.523,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,28.229,28.6,0.371,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,29.225,29.697,0.473,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,29.9,33.933,4.033,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,34.625,36.953,2.329,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,40.987,43.18,2.194,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,41.088,41.425,0.337,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,41.712,41.797,0.084,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,44.277,48.715,4.438,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,49.424,51.415,1.991,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,51.972,55.972,3.999,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,56.647,56.967,0.321,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,56.967,57.052,0.084,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,57.271,61.928,4.657,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,62.165,64.139,1.974,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,62.738,63.127,0.388,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,64.325,67.835,3.51,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,64.679,65.219,0.54,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,68.088,71.53,3.442,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,72.34,72.357,0.017,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,72.357,72.678,0.321,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,72.678,72.712,0.034,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,72.88,75.85,2.97,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,76.07,77.774,1.704,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,78.533,79.343,0.81,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,79.495,82.448,2.953,SPEAKER_01,SPEAKER_00,,
890001000492735,890001000492735.wav,83.393,84.102,0.709,SPEAKER_00,SPEAKER_00,,
890001000492735,890001000492735.wav,84.035,84.963,0.928,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,1.33,2.039,0.709,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,2.039,2.9,0.861,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,4.081,5.077,0.996,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,5.482,8.873,3.392,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,9.059,9.886,0.827,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,11.084,15.893,4.809,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,16.366,18.779,2.413,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,16.737,17.227,0.489,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,19.133,20.669,1.536,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,21.428,22.88,1.451,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,23.977,26.98,3.004,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,27.385,28.516,1.131,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,27.908,28.786,0.878,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,29.191,32.195,3.004,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,29.326,30.035,0.709,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,32.482,33.308,0.827,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,33.95,35.603,1.654,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,36.042,36.869,0.827,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,36.97,37.24,0.27,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,38.135,40.109,1.974,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,40.109,40.447,0.338,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,40.919,43.822,2.903,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,41.932,43.197,1.266,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,44.041,45.34,1.299,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,45.695,46.42,0.726,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,45.914,46.808,0.894,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,46.977,49.846,2.869,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,50.858,51.955,1.097,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,52.681,55.887,3.206,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,56.326,56.528,0.203,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,57.203,58.013,0.81,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,58.402,63.447,5.046,SPEAKER_01,SPEAKER_00,,
890001000492744,890001000492744.wav,60.275,60.427,0.152,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,64.24,67.531,3.291,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,68.324,72.138,3.814,SPEAKER_00,SPEAKER_00,,
890001000492744,890001000492744.wav,72.712,73.218,0.506,SPEAKER_00,SPEAKER_00,,
